rooms,size,reconstructed,garage,balcony,new,location,price
1.0,38.0,1,0,0,0,Skalica,75000.0
2.0,30.0,1,0,1,1,Spišská Nová Ves,138000.0
7.0,85.0,1,0,1,0,Senica,69000.0
3.0,66.0,1,0,1,1,Banská Bystrica,167000.0
4.0,26.0,1,0,1,0,Bratislava,450000.0
3.0,63.0,1,0,1,0,Prešov,149990.0
2.0,39.0,1,0,0,0,Snina,77990.0
2.0,63.0,1,0,1,1,Žilina,195000.0
3.0,68.0,1,0,1,1,Levice,90000.0
3.0,14.0,0,0,1,1,Galanta,109500.0
2.0,44.0,0,0,1,1,Bratislava,223000.0
2.0,50.0,1,0,1,0,Košice,149999.0
4.0,92.0,1,1,0,1,Zvolen,236900.0
2.0,58.0,0,0,1,0,Prešov,149900.0
3.0,76.0,0,0,1,0,Skalica,105000.0
3.0,62.0,0,1,0,1,Senec,275000.0
3.0,69.0,0,0,1,0,Poprad,159000.0
3.0,62.0,1,0,1,0,Košice-okolie,99900.0
3.0,120.0,1,0,1,0,Šaľa,98000.0
3.0,31.0,1,0,1,1,Bratislava,209500.0
1.0,27.0,1,0,1,0,Martin,85000.0
2.0,60.0,1,1,0,0,Trenčín,286676.0
4.0,96.0,0,1,0,0,Trenčín,419213.0
3.0,89.0,0,1,0,0,Trenčín,404250.0
3.0,84.0,0,1,0,0,Trenčín,398830.0
5.0,149.0,1,1,0,0,Trenčín,784057.0
2.0,60.0,0,1,1,0,Trenčín,245944.0
1.0,46.0,1,1,1,0,Trenčín,190414.0
3.0,85.0,1,1,1,0,Trenčín,354203.0
3.0,87.0,0,1,1,0,Trenčín,360449.0
2.0,60.0,0,1,1,0,Trenčín,246144.0
2.0,58.0,0,1,1,0,Trenčín,239819.0
1.0,46.0,1,1,1,0,Trenčín,190414.0
3.0,85.0,1,1,1,0,Trenčín,354083.0
3.0,87.0,0,1,1,0,Trenčín,416500.0
1.0,45.0,0,0,1,0,Spišská Nová Ves,83000.0
3.0,80.0,0,1,1,1,Košice,288573.0
3.0,64.0,1,0,1,1,Michalovce,120000.0
3.0,66.0,1,0,1,1,Piešťany,142000.0
2.0,56.0,0,0,1,1,Spišská Nová Ves,119000.0
3.0,65.0,1,0,1,1,Bratislava,258500.0
3.0,76.0,1,1,1,0,Veľký Krtíš,35000.0
2.0,59.0,1,0,1,0,Bratislava,195000.0
5.0,105.0,1,1,1,1,Košice,429900.0
1.0,36.0,1,1,1,0,Bratislava,185400.0
4.0,97.0,1,0,1,1,Nové Mesto n.Váhom,140000.0
4.0,78.0,1,0,1,1,Piešťany,177000.0
3.0,76.0,1,0,1,1,Trenčín,159000.0
3.0,65.0,1,1,1,1,Trenčín,149900.0
3.0,80.0,1,0,0,0,Žilina,230000.0
3.0,103.0,0,0,1,0,Piešťany,219900.0
2.0,30.0,0,0,1,1,Piešťany,127299.0
2.0,75.0,0,0,0,1,Piešťany,131900.0
3.0,70.0,1,0,1,1,Piešťany,159900.0
3.0,72.0,1,0,1,0,Prievidza,107900.0
1.0,80.0,1,0,0,0,Trnava,89000.0
3.0,43.0,0,1,1,0,Banská Bystrica,315000.0
4.0,42.0,0,0,1,1,Lučenec,82000.0
3.0,17.0,0,0,0,1,Poprad,285000.0
2.0,49.0,1,0,1,0,Senica,98000.0
4.0,120.0,1,0,1,0,Rimavská Sobota,65000.0
1.0,34.0,1,0,0,0,Bánovce nad Bebravou,54900.0
3.0,80.0,1,0,0,1,Topoľčany,132000.0
2.0,63.0,1,0,0,1,Piešťany,185000.0
1.0,30.0,0,0,0,0,Trenčín,88000.0
3.0,76.0,1,0,1,0,Bánovce nad Bebravou,98000.0
4.0,82.0,1,0,1,1,Piešťany,151990.0
2.0,45.0,1,0,1,1,Piešťany,99000.0
3.0,68.0,1,0,1,0,Nitra,180000.0
3.0,69.0,1,0,1,0,Levice,98000.0
3.0,70.0,1,0,1,1,Piešťany,160000.0
2.0,58.0,1,0,0,0,Nitra,183000.0
4.0,85.0,1,0,1,0,Dunajská Streda,149000.0
2.0,52.0,1,0,1,0,Bánovce nad Bebravou,74900.0
3.0,71.0,0,0,1,1,Bratislava,299000.0
3.0,63.0,1,0,1,0,Bánovce nad Bebravou,109900.0
4.0,88.0,1,0,1,0,Považská Bystrica,144999.0
3.0,196.0,1,0,0,1,Bratislava,349900.0
3.0,64.0,0,0,1,1,Košice-okolie,67500.0
2.0,42.0,1,0,0,1,Bratislava,204900.0
3.0,65.0,1,0,0,0,Rožňava,94990.0
2.0,63.0,1,0,1,0,Trenčín,135200.0
4.0,30.0,0,0,0,1,Senec,295000.0
3.0,32.0,1,0,0,1,Bratislava,243900.0
2.0,61.0,0,0,0,1,Lučenec,67990.0
2.0,66.0,0,1,0,0,Bratislava,277999.0
3.0,65.0,1,0,1,0,Revúca,79000.0
2.0,57.0,1,1,1,0,Prievidza,87000.0
3.0,62.0,1,0,1,0,Bratislava,260000.0
2.0,55.0,0,0,1,0,Zvolen,123000.0
3.0,63.0,1,0,1,0,Michalovce,120000.0
3.0,85.0,0,0,1,0,Martin,139900.0
3.0,70.0,1,1,0,0,Martin,119900.0
3.0,65.0,1,0,1,1,Bratislava,269000.0
5.0,100.0,1,1,1,1,Košice,399000.0
3.0,65.0,0,0,1,1,Galanta,160000.0
3.0,65.0,1,0,0,1,Bratislava,239900.0
4.0,80.0,1,0,1,0,Bytča,138600.0
2.0,63.0,1,0,1,1,Nové Zámky,112000.0
5.0,50.0,1,1,1,1,Bratislava,239900.0
2.0,53.0,1,0,1,1,Púchov,131500.0
3.0,94.0,1,0,0,1,Zvolen,155000.0
3.0,67.0,1,0,0,0,Bratislava,325999.0
3.0,92.0,0,0,0,0,Prievidza,139000.0
2.0,34.0,0,0,1,1,Senec,197000.0
1.0,37.0,0,0,1,1,Banská Bystrica,128000.0
3.0,73.0,1,0,1,1,Pezinok,189000.0
1.0,80.0,1,0,1,0,Poprad,180480.0
2.0,36.0,1,0,1,0,Žiar nad Hronom,80000.0
5.0,62.0,0,0,1,0,Košice,208990.0
3.0,55.0,0,0,1,0,Dolný Kubín,165000.0
3.0,85.0,1,0,0,0,Poprad,139000.0
3.0,75.0,1,0,0,0,Lučenec,68000.0
3.0,62.0,1,0,1,0,Nitra,154900.0
3.0,69.0,0,0,1,0,Zvolen,164000.0
3.0,73.0,1,0,0,0,Bratislava,229000.0
3.0,79.0,1,0,1,0,Vranov nad Topľou,137900.0
3.0,66.0,0,0,1,0,Partizánske,91000.0
4.0,84.0,1,0,0,1,Senec,269000.0
2.0,75.0,0,0,1,1,Komárno,130000.0
3.0,75.0,1,0,1,1,Brezno,77000.0
3.0,64.0,1,0,1,0,Považská Bystrica,122000.0
2.0,51.0,1,0,0,1,Košice,163500.0
3.0,37.0,0,0,1,1,Košice,460000.0
2.0,49.0,1,0,1,0,Žilina,169000.0
3.0,71.0,1,0,1,0,Bratislava,259900.0
3.0,68.0,1,0,0,0,Kežmarok,139900.0
4.0,99.0,0,0,0,1,Malacky,244900.0
3.0,48.0,1,0,0,0,Bratislava,235000.0
5.0,46.0,1,0,0,1,Bratislava,179000.0
3.0,92.0,1,1,0,0,Bratislava,650000.0
4.0,94.0,0,0,1,0,Malacky,195000.0
3.0,64.0,1,1,0,0,Bratislava,244900.0
1.0,55.0,0,1,0,1,Bratislava,166000.0
3.0,56.0,1,0,1,0,Nitra,172000.0
2.0,60.0,0,0,0,1,Bratislava,269900.0
3.0,45.0,0,0,1,1,Bratislava,258000.0
2.0,20.0,0,0,1,0,Levoča,85000.0
3.0,86.0,1,0,0,0,Trenčín,182500.0
4.0,50.0,1,0,0,0,Bratislava,364900.0
3.0,64.0,1,0,1,0,Šaľa,119990.0
2.0,67.0,1,0,1,0,Žilina,165000.0
5.0,17.0,0,0,1,0,Bratislava,284000.0
3.0,68.0,0,0,1,0,Bytča,139000.0
2.0,34.0,1,0,0,0,Trenčín,83000.0
3.0,88.0,0,0,1,0,Dunajská Streda,145000.0
2.0,72.0,1,0,1,1,Trenčín,135000.0
3.0,65.0,1,0,1,1,Košice,189000.0
3.0,56.0,0,1,1,0,Námestovo,155000.0
3.0,86.0,1,0,0,0,Bratislava,250000.0
3.0,67.0,0,0,1,0,Púchov,150000.0
3.0,69.0,0,0,1,1,Levice,93000.0
3.0,82.0,0,0,0,0,Stará Ľubovňa,201687.0
3.0,83.0,1,0,1,1,Martin,179000.0
2.0,90.0,0,0,0,0,Medzilaborce,135000.0
3.0,72.0,1,1,1,1,Bratislava,339000.0
3.0,15.0,1,0,1,1,Košice,249990.0
2.0,51.0,1,0,0,0,Košice-okolie,91900.0
2.0,46.0,1,0,1,0,Trenčín,125000.0
4.0,80.0,1,0,1,0,Michalovce,146000.0
3.0,58.0,1,0,1,0,Tvrdošín,160000.0
3.0,83.0,1,0,1,1,Martin,169000.0
3.0,64.0,1,0,0,1,Malacky,269490.0
4.0,48.0,1,0,1,0,Prešov,134900.0
4.0,86.0,1,0,1,1,Senica,128000.0
4.0,95.0,0,0,0,0,Dunajská Streda,145000.0
2.0,54.0,1,0,1,0,Prešov,169900.0
2.0,50.0,1,0,1,0,Prešov,159900.0
3.0,66.0,1,0,1,0,Michalovce,128000.0
2.0,60.0,1,0,1,0,Nitra,163000.0
2.0,55.0,0,0,0,0,Košice,99990.0
2.0,40.0,1,0,0,0,Košice,157800.0
3.0,50.0,1,0,0,0,Komárno,105000.0
3.0,68.0,1,1,1,0,Komárno,185000.0
1.0,24.0,0,0,1,0,Poprad,84000.0
2.0,50.0,0,0,0,1,Nové Zámky,150000.0
3.0,70.0,1,0,1,0,Rožňava,58000.0
2.0,55.0,1,0,1,0,Michalovce,123000.0
2.0,20.0,1,0,1,1,Bratislava,215000.0
2.0,15.0,1,0,0,0,Ilava,138000.0
4.0,84.0,1,0,0,0,Púchov,170000.0
3.0,72.0,1,0,1,1,Žilina,189990.0
4.0,91.0,1,0,1,0,Senec,255000.0
4.0,140.0,1,0,0,0,Žilina,290000.0
4.0,81.0,1,0,0,1,Nové Zámky,129900.0
3.0,72.0,0,1,1,0,Levice,57000.0
3.0,63.0,1,0,1,0,Košice,176900.0
3.0,67.0,1,0,1,0,Spišská Nová Ves,130000.0
4.0,32.0,0,0,1,0,Púchov,34500.0
3.0,64.0,1,0,0,0,Prešov,144999.0
3.0,70.0,1,0,1,1,Košice,219990.0
4.0,80.0,1,1,1,1,Prešov,180000.0
4.0,76.0,1,0,0,0,Prešov,164900.0
4.0,65.0,1,0,1,0,Prievidza,69900.0
3.0,67.0,1,0,1,0,Nové Mesto n.Váhom,125000.0
4.0,27.0,0,0,1,1,Dunajská Streda,179000.0
2.0,69.0,1,1,1,0,Nové Mesto n.Váhom,135000.0
2.0,69.0,1,0,1,0,Nové Mesto n.Váhom,110000.0
3.0,78.0,0,0,1,0,Prešov,190000.0
2.0,50.0,1,1,1,0,Bratislava,250000.0
2.0,55.0,1,0,0,0,Detva,83900.0
3.0,72.0,1,0,1,0,Košice,219990.0
3.0,105.0,1,0,1,0,Trenčín,255000.0
3.0,80.0,1,0,1,1,Bratislava,192000.0
2.0,51.0,1,0,0,0,Košice,158000.0
3.0,71.0,1,0,1,1,Snina,112900.0
3.0,160.0,1,0,0,0,Košice,225000.0
2.0,50.0,1,0,1,0,Zvolen,119000.0
3.0,75.0,1,0,0,1,Zvolen,144200.0
2.0,137.0,1,0,0,0,Zvolen,187000.0
3.0,81.0,0,0,1,0,Detva,103000.0
3.0,120.0,1,0,1,1,Ilava,145990.0
2.0,64.0,1,0,1,1,Zvolen,249000.0
3.0,70.0,1,0,1,1,Zvolen,159000.0
1.0,38.0,1,0,1,1,Trnava,120000.0
1.0,37.0,1,0,0,0,Skalica,40000.0
3.0,66.0,1,0,1,0,Snina,153000.0
3.0,72.0,1,0,1,1,Košice,219990.0
2.0,49.0,0,0,1,0,Ružomberok,159000.0
3.0,150.0,1,0,1,0,Banská Bystrica,175000.0
3.0,75.0,1,0,1,0,Žiar nad Hronom,135500.0
2.0,65.0,1,0,1,0,Zvolen,160000.0
2.0,19.0,0,0,0,1,Poprad,595000.0
1.0,27.0,1,0,0,1,Bratislava,194000.0
4.0,43.0,0,0,0,0,Bratislava,425000.0
4.0,62.0,0,0,0,1,Prešov,546600.0
4.0,44.0,1,0,0,1,Prešov,464900.0
3.0,91.0,0,1,1,1,Bratislava,365000.0
3.0,65.0,1,0,1,1,Bratislava,239990.0
3.0,48.0,1,0,1,1,Prešov,210000.0
3.0,77.0,1,0,1,0,Revúca,72990.0
3.0,70.0,1,0,1,0,Rimavská Sobota,99990.0
2.0,52.0,1,0,1,0,Revúca,41490.0
3.0,64.0,1,0,1,0,Revúca,73490.0
2.0,50.0,0,0,1,1,Košice,221900.0
2.0,67.0,1,0,1,0,Nové Zámky,93000.0
2.0,80.0,1,0,1,0,Rožňava,79990.0
2.0,65.0,1,0,1,0,Revúca,68490.0
3.0,80.0,0,1,0,1,Košice,379990.0
3.0,95.0,0,0,0,0,Trnava,258000.0
4.0,150.0,1,1,0,0,Galanta,267900.0
2.0,52.0,1,0,1,0,Nitra,157000.0
2.0,62.0,0,1,0,1,Poprad,199990.0
1.0,30.0,1,0,0,0,Žilina,115000.0
2.0,47.0,1,0,0,0,Levice,65800.0
3.0,21.0,0,0,1,0,Galanta,129900.0
1.0,34.0,1,0,0,1,Bratislava,163900.0
2.0,61.0,1,0,1,1,Nové Zámky,99900.0
5.0,130.0,0,0,0,1,Košice,244900.0
3.0,90.0,0,0,0,1,Prešov,189000.0
2.0,15.0,1,0,0,0,Žarnovica,105000.0
4.0,81.0,1,0,1,0,Košice,199500.0
3.0,67.0,1,1,1,1,Košice,239000.0
2.0,52.0,1,0,0,0,Prešov,149990.0
2.0,70.0,0,0,0,0,Bratislava,209900.0
2.0,55.0,1,0,1,0,Bratislava,185000.0
3.0,62.0,1,0,1,0,Lučenec,85900.0
2.0,26.0,0,0,0,1,Trnava,219900.0
2.0,58.0,1,0,0,0,Poprad,139000.0
3.0,69.0,1,0,0,0,Ružomberok,89000.0
3.0,58.0,0,0,1,1,Poprad,135000.0
3.0,75.0,0,0,1,0,Trenčín,162000.0
4.0,80.0,1,0,1,0,Trenčín,169000.0
2.0,64.0,1,0,1,0,Zvolen,120000.0
3.0,81.0,1,1,1,1,Hlohovec,109000.0
3.0,100.0,0,0,1,1,Poprad,110000.0
3.0,51.0,1,1,1,1,Bratislava,409000.0
3.0,71.0,1,0,1,1,Ružomberok,125000.0
5.0,57.0,0,0,1,1,Pezinok,262500.0
2.0,58.0,0,0,1,1,Ružomberok,152000.0
3.0,75.0,1,0,1,0,Vranov nad Topľou,99500.0
1.0,29.0,0,0,1,1,Ružomberok,84900.0
3.0,82.0,1,0,0,0,Tvrdošín,125000.0
3.0,98.0,1,0,0,1,Galanta,135000.0
4.0,93.0,1,0,0,0,Bratislava,369000.0
6.0,88.0,1,0,1,1,Košice,102500.0
3.0,70.0,1,0,0,0,Prievidza,65000.0
2.0,62.73,0,0,0,1,Bratislava,338000.0
2.0,73.0,1,0,1,0,Bratislava,289000.0
3.0,80.0,1,0,1,1,Lučenec,115000.0
3.0,80.0,1,0,0,0,Malacky,230000.0
3.0,68.0,1,0,1,1,Košice,194000.0
2.0,42.0,1,0,0,0,Martin,129900.0
3.0,101.0,0,0,1,0,Malacky,230000.0
2.0,46.0,1,0,1,0,Piešťany,105000.0
3.0,75.0,0,0,1,0,Trnava,180000.0
2.0,54.0,0,0,0,0,Piešťany,134000.0
2.0,53.0,1,0,1,0,Michalovce,112000.0
1.0,47.0,0,0,0,0,Galanta,115000.0
4.0,80.0,0,0,1,0,Michalovce,118900.0
2.0,75.0,1,0,1,1,Bratislava,238000.0
1.0,25.0,1,0,0,1,Bratislava,169900.0
2.0,49.0,0,1,0,1,Senec,189000.0
3.0,72.0,0,1,0,0,Revúca,75000.0
3.0,81.0,0,0,0,1,Dunajská Streda,138000.0
3.0,75.0,0,0,1,1,Dunajská Streda,123000.0
3.0,76.0,1,0,1,0,Dunajská Streda,138500.0
3.0,66.0,1,0,1,1,Dunajská Streda,159000.0
2.0,71.0,1,0,1,0,Námestovo,124500.0
3.0,92.0,1,1,1,0,Žilina,289990.0
3.0,61.0,1,0,1,1,Nové Zámky,127000.0
2.0,49.0,1,0,0,0,Skalica,95000.0
3.0,63.0,1,0,1,1,Košice,179990.0
2.0,50.0,1,1,1,1,Bratislava,357900.0
4.0,99.0,0,0,0,1,Bratislava,190000.0
1.0,55.0,1,0,0,1,Zlaté Moravce,82000.0
3.0,15.0,1,0,0,0,Bardejov,147000.0
3.0,59.0,1,0,0,0,Považská Bystrica,119900.0
2.0,71.0,1,0,0,0,Stropkov,94990.0
1.0,47.0,0,0,1,1,Bratislava,160000.0
2.0,120.0,0,0,1,0,Nové Zámky,107000.0
3.0,69.0,1,0,1,1,Senica,118000.0
4.0,72.0,1,0,1,0,Bratislava,287322.0
4.0,82.0,0,0,1,1,Bratislava,137500.0
4.0,110.0,0,1,0,0,Trenčín,579518.0
4.0,118.0,0,1,0,0,Trenčín,647589.0
2.0,60.0,0,1,1,0,Trenčín,255033.0
2.0,57.0,0,1,1,0,Trenčín,244263.0
3.0,87.0,1,1,1,0,Trenčín,365253.0
1.0,33.0,1,1,1,0,Piešťany,73900.0
2.0,80.0,0,0,1,1,Trenčín,139635.0
2.0,80.0,0,0,1,1,Trenčín,139635.0
2.0,70.0,0,0,1,1,Trenčín,132725.0
2.0,58.0,0,0,1,1,Trenčín,134773.0
4.0,80.0,1,1,1,0,Senica,90000.0
3.0,69.0,1,0,1,1,Košice,189990.0
2.0,88.0,0,0,1,1,Bratislava,208500.0
3.0,70.0,1,0,0,1,Piešťany,160000.0
2.0,64.0,1,0,1,0,Žarnovica,96000.0
2.0,34.98,1,0,0,1,Bratislava,192372.0
1.0,26.0,1,0,0,1,Bratislava,143500.0
4.0,82.0,1,0,1,0,Trebišov,139999.0
2.0,51.0,1,0,1,0,Komárno,79999.0
1.0,33.0,1,0,1,1,Ilava,75000.0
2.0,53.0,1,0,0,1,Trenčín,129000.0
4.0,32.0,0,0,0,0,Senec,359000.0
4.0,83.0,1,0,1,0,Považská Bystrica,169900.0
3.0,77.0,1,1,1,1,Galanta,145000.0
2.0,45.0,0,0,1,0,Myjava,82000.0
2.0,43.0,1,0,0,1,Bratislava,199900.0
3.0,84.0,1,0,1,0,Lučenec,85050.0
2.0,48.0,1,0,1,0,Prievidza,49999.0
2.0,59.0,1,0,1,0,Ilava,121970.0
2.0,42.0,0,0,1,1,Bratislava,227000.0
3.0,96.0,1,1,0,0,Nové Mesto n.Váhom,165000.0
3.0,125.0,0,0,0,0,Ilava,125000.0
2.0,51.0,1,0,0,1,Poprad,130000.0
3.0,22.0,0,1,1,1,Levice,57000.0
1.0,84.0,0,1,0,0,Hlohovec,70000.0
3.0,66.0,1,0,1,0,Štúrovo,80000.0
3.0,80.0,1,1,1,1,Ilava,134000.0
2.0,41.0,1,0,1,0,Ilava,109900.0
3.0,66.0,1,0,0,1,Stropkov,80000.0
2.0,36.0,1,0,0,1,Košice,179999.0
3.0,73.0,1,0,1,0,Bytča,129000.0
2.0,85.0,0,0,0,0,Ružomberok,117000.0
2.0,90.0,0,0,0,1,Kysucké Nové Mesto,134900.0
3.0,67.0,1,1,0,1,Levice,75000.0
3.0,49.0,1,0,1,0,Nové Zámky,118990.0
1.0,22.0,0,0,0,1,Bratislava,180000.0
2.0,36.0,1,0,1,0,Komárno,78000.0
3.0,42.0,0,0,0,1,Košice,306500.0
2.0,51.0,1,0,0,0,Topoľčany,105000.0
3.0,74.0,1,1,1,0,Bratislava,254000.0
1.0,42.0,0,0,0,0,Nitra,115000.0
2.0,39.0,0,0,0,1,Malacky,165000.0
2.0,60.0,1,0,1,0,Zvolen,199000.0
3.0,106.0,0,1,1,1,Piešťany,259000.0
2.0,50.0,0,0,0,1,Bratislava,236796.0
3.0,93.0,0,1,1,1,Piešťany,167000.0
3.0,80.0,1,0,1,0,Nitra,165000.0
2.0,34.0,0,0,0,1,Bratislava,235009.0
1.0,93.0,0,0,1,0,Bratislava,193284.0
2.0,96.0,0,0,0,1,Bratislava,233841.0
3.0,108.0,1,0,1,0,Prievidza,159900.0
1.0,48.0,1,0,1,0,Kysucké Nové Mesto,93000.0
3.0,81.0,1,0,1,0,Nitra,175000.0
4.0,88.0,1,1,0,0,Košice,305900.0
4.0,73.0,0,0,1,1,Bratislava,322500.0
4.0,73.0,0,0,1,1,Bratislava,475500.0
5.0,145.0,0,0,0,1,Bratislava,375000.0
2.0,66.0,1,0,1,0,Senec,175000.0
2.0,68.0,0,0,1,1,Košice,143000.0
3.0,27.0,1,0,1,0,Levice,88000.0
1.0,30.0,0,0,1,0,Bratislava,186390.0
3.0,66.0,1,0,0,0,Poprad,120000.0
1.0,98.0,0,0,1,0,Bratislava,197970.0
3.0,40.0,0,0,1,0,Žiar nad Hronom,100000.0
2.0,90.0,0,0,1,0,Bratislava,249863.0
2.0,84.0,0,0,1,1,Bratislava,250746.0
4.0,92.0,1,0,1,0,Štúrovo,129000.0
2.0,49.0,1,0,1,0,Komárno,87500.0
3.0,160.0,1,0,1,0,Humenné,123900.0
5.0,82.0,1,0,1,0,Prievidza,152000.0
2.0,44.0,1,0,0,0,Komárno,60000.0
3.0,80.0,1,0,1,0,Košice,215000.0
3.0,62.0,1,0,1,0,Komárno,114000.0
1.0,29.0,1,0,0,1,Komárno,52000.0
3.0,67.0,0,0,1,0,Dunajská Streda,99000.0
3.0,80.0,1,0,1,0,Ilava,145000.0
3.0,82.0,0,0,1,1,Košice,167990.0
2.0,65.0,1,1,1,1,Galanta,120000.0
3.0,60.0,0,0,1,1,Prievidza,52500.0
3.0,67.0,0,0,1,1,Žiar nad Hronom,85500.0
4.0,80.0,1,0,1,0,Banská Štiavnica,131950.0
3.0,69.0,0,0,0,0,Žiar nad Hronom,99500.0
3.0,63.0,1,0,1,1,Levice,109900.0
2.0,43.0,1,0,1,0,Trnava,190000.0
2.0,65.0,1,0,0,1,Levice,90000.0
4.0,144.0,0,0,0,1,Senec,240000.0
2.0,60.0,1,0,1,1,Považská Bystrica,134000.0
1.0,25.0,0,0,0,0,Komárno,78900.0
3.0,57.0,0,0,1,0,Poprad,145000.0
3.0,21.0,1,0,1,0,Nové Zámky,135000.0
2.0,56.0,1,0,0,0,Trebišov,45000.0
2.0,69.0,0,0,0,0,Dunajská Streda,190000.0
1.0,82.0,0,1,1,1,Malacky,147500.0
4.0,96.0,0,0,0,0,Galanta,163000.0
3.0,53.0,1,0,1,0,Košice,170000.0
1.0,38.0,1,0,1,0,Trnava,148000.0
2.0,59.0,1,0,1,1,Prešov,165000.0
3.0,68.0,1,0,0,0,Piešťany,308200.0
2.0,53.0,1,0,1,1,Michalovce,125000.0
3.0,83.0,1,1,1,1,Košice,318990.0
3.0,19.0,1,0,1,0,Banská Štiavnica,127000.0
2.0,55.0,1,0,1,0,Banská Štiavnica,169000.0
3.0,60.0,1,0,1,1,Partizánske,84000.0
3.0,64.0,1,1,1,0,Bratislava,244900.0
1.0,27.0,1,0,0,1,Bratislava,95000.0
4.0,89.0,1,1,1,1,Žilina,239000.0
3.0,59.0,1,0,1,0,Komárno,88000.0
5.0,35.0,1,0,0,0,Trenčín,94900.0
3.0,83.0,1,0,0,0,Galanta,129900.0
2.0,45.0,0,0,1,1,Myjava,82500.0
3.0,82.0,0,1,1,1,Lučenec,174000.0
1.0,35.0,0,1,1,1,Lučenec,78000.0
2.0,50.0,0,1,1,1,Lučenec,113500.0
2.0,56.0,0,0,1,0,Ilava,103000.0
3.0,72.0,1,0,1,1,Humenné,118900.0
1.0,30.0,1,0,1,0,Vranov nad Topľou,92000.0
3.0,66.0,1,0,0,0,Nové Zámky,127990.0
2.0,26.0,1,0,1,1,Bratislava,191900.0
2.0,57.0,0,0,1,0,Spišská Nová Ves,128500.0
2.0,20.0,1,1,1,1,Ilava,127900.0
2.0,57.0,0,0,1,1,Nové Zámky,95000.0
3.0,93.0,0,1,1,1,Piešťany,167000.0
3.0,62.0,1,0,1,1,Bratislava,229990.0
1.0,28.0,1,0,0,0,Komárno,59900.0
3.0,142.0,1,1,0,1,Banská Bystrica,299900.0
2.0,70.0,1,0,1,1,Dolný Kubín,181000.0
3.0,64.0,1,1,1,1,Bratislava,249000.0
3.0,64.0,0,1,1,1,Bratislava,249000.0
3.0,26.0,0,0,0,1,Púchov,119900.0
2.0,91.0,1,0,0,1,Púchov,109900.0
4.0,86.0,0,0,1,1,Trnava,450000.0
3.0,69.0,1,0,1,1,Košice,179900.0
3.0,28.0,1,0,1,1,Trnava,198000.0
3.0,15.0,1,0,1,0,Trnava,195000.0
3.0,66.0,1,0,1,1,Trnava,165000.0
1.0,30.0,0,0,0,0,Martin,82000.0
3.0,23.0,1,0,0,1,Spišská Nová Ves,99700.0
1.0,28.0,1,0,0,1,Prievidza,43000.0
3.0,64.0,1,0,1,0,Prievidza,53900.0
3.0,61.0,1,0,1,1,Prievidza,76990.0
1.0,42.0,1,0,1,1,Bánovce nad Bebravou,63000.0
3.0,82.0,1,0,1,0,Trnava,159900.0
3.0,70.0,1,0,0,0,Banská Bystrica,172000.0
3.0,68.0,1,0,1,1,Piešťany,159900.0
3.0,42.0,1,1,1,1,Senec,224300.0
3.0,61.0,0,0,1,1,Pezinok,149500.0
2.0,90.0,1,0,0,0,Dolný Kubín,299000.0
2.0,40.0,0,1,1,1,Bratislava,359999.0
4.0,160.0,1,0,1,0,Poprad,375000.0
2.0,39.0,1,0,1,0,Senec,79000.0
3.0,64.0,1,0,0,1,Dunajská Streda,184990.0
3.0,75.0,1,0,1,0,Snina,64000.0
3.0,85.0,1,0,1,0,Šaľa,125000.0
1.0,54.0,0,1,1,0,Bratislava,195000.0
3.0,73.0,1,0,1,0,Trenčín,152000.0
3.0,37.0,0,0,1,0,Senec,207000.0
2.0,55.0,0,0,0,0,Senec,171500.0
4.0,19.0,0,0,0,0,Michalovce,130000.0
2.0,82.0,1,0,1,1,Senec,189000.0
4.0,83.0,1,0,1,0,Žarnovica,116900.0
4.0,103.0,1,0,0,0,Banská Štiavnica,124900.0
2.0,54.0,1,0,1,0,Košice,178000.0
3.0,64.0,0,0,0,1,Michalovce,105000.0
5.0,54.0,0,0,0,1,Michalovce,50000.0
1.0,40.0,0,0,0,0,Lučenec,40000.0
3.0,73.0,1,0,1,0,Nitra,148000.0
3.0,77.0,1,0,1,1,Partizánske,99900.0
4.0,87.0,0,0,1,0,Žiar nad Hronom,99900.0
3.0,70.0,1,0,1,0,Žiar nad Hronom,111200.0
4.0,81.0,0,0,1,0,Košice,259000.0
2.0,78.0,1,0,1,1,Bratislava,239990.0
3.0,90.0,1,0,1,0,Bratislava,359000.0
1.0,37.0,1,0,1,0,Humenné,68000.0
2.0,50.0,0,0,0,0,Brezno,86000.0
3.0,76.0,1,0,1,0,Bratislava,228900.0
3.0,66.0,1,0,0,0,Galanta,128990.0
3.0,74.0,1,0,1,1,Komárno,95000.0
2.0,60.0,0,0,0,0,Trenčín,179900.0
4.0,83.0,0,0,0,0,Senec,220000.0
3.0,68.0,1,0,0,1,Košice-okolie,118000.0
2.0,63.0,1,0,1,1,Veľký Krtíš,64500.0
3.0,63.0,1,0,1,1,Bratislava,239000.0
2.0,56.0,1,1,0,0,Prievidza,68500.0
3.0,76.0,0,0,1,0,Nitra,160000.0
3.0,70.0,1,0,1,1,Trebišov,78990.0
3.0,45.0,1,0,1,0,Michalovce,79900.0
2.0,57.0,1,0,0,0,Čadca,89900.0
3.0,74.0,0,0,1,0,Nitra,162000.0
1.0,31.0,1,0,0,0,Bratislava,135000.0
3.0,56.0,1,0,1,0,Prievidza,129999.0
4.0,88.0,1,0,1,1,Košice,199000.0
1.0,40.0,0,0,1,1,Nitra,99700.0
